,date_local,county_code,site_number,parameter,sample_duration,pollutant_standard,validity_indicator,arithmetic_mean,first_max_value,aqi,local_site_name,state
6963,9/16/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026175999999999998,0.028999999999999998,27.0,HOLTSVILLE,New York
6967,9/15/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.010875,0.024,22.0,HOLTSVILLE,New York
6971,9/14/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026175999999999998,0.03,28.0,HOLTSVILLE,New York
6975,9/13/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024176,0.027999999999999997,26.0,HOLTSVILLE,New York
6979,9/12/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019059,0.025,23.0,HOLTSVILLE,New York
6983,9/11/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021294,0.027999999999999997,26.0,HOLTSVILLE,New York
6987,9/10/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.013059000000000001,0.017,16.0,HOLTSVILLE,New York
6991,9/9/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019059,0.027999999999999997,26.0,HOLTSVILLE,New York
6995,9/8/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020824000000000002,0.034,31.0,HOLTSVILLE,New York
6999,9/7/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.018059,0.031,29.0,HOLTSVILLE,New York
7003,9/6/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.042235,0.051,47.0,HOLTSVILLE,New York
7007,9/5/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033941000000000006,0.045,42.0,HOLTSVILLE,New York
7011,9/4/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032882,0.045,42.0,HOLTSVILLE,New York
7015,9/3/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041294,0.055,51.0,HOLTSVILLE,New York
7019,9/2/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022353,0.024,22.0,HOLTSVILLE,New York
7023,9/1/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023,0.027000000000000003,25.0,HOLTSVILLE,New York
7027,8/31/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025235,0.027000000000000003,25.0,HOLTSVILLE,New York
7031,8/30/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020176,0.027999999999999997,26.0,HOLTSVILLE,New York
7035,8/29/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023059,0.028999999999999998,27.0,HOLTSVILLE,New York
7039,8/28/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041059,0.054000000000000006,50.0,HOLTSVILLE,New York
7043,8/27/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039588,0.057,58.0,HOLTSVILLE,New York
7047,8/26/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025353,0.035,32.0,HOLTSVILLE,New York
7051,8/25/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040647,0.057999999999999996,61.0,HOLTSVILLE,New York
7055,8/24/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038,0.052000000000000005,48.0,HOLTSVILLE,New York
7059,8/23/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027235000000000002,0.035,32.0,HOLTSVILLE,New York
7063,8/22/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036235,0.051,47.0,HOLTSVILLE,New York
7067,8/21/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039941000000000004,0.048,44.0,HOLTSVILLE,New York
7071,8/20/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023059,0.036000000000000004,33.0,HOLTSVILLE,New York
7075,8/19/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019294,0.031,29.0,HOLTSVILLE,New York
7079,8/18/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.043235,0.06,67.0,HOLTSVILLE,New York
7083,8/17/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034294,0.04,37.0,HOLTSVILLE,New York
7087,8/16/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019824,0.021,19.0,HOLTSVILLE,New York
7091,8/15/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026882,0.03,28.0,HOLTSVILLE,New York
7095,8/14/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033647,0.046,43.0,HOLTSVILLE,New York
7099,8/13/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022941,0.034,31.0,HOLTSVILLE,New York
7103,8/12/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.030529,0.045,42.0,HOLTSVILLE,New York
7107,8/11/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031588,0.036000000000000004,33.0,HOLTSVILLE,New York
7111,8/10/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041471,0.06,67.0,HOLTSVILLE,New York
7115,8/9/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.04,0.049,45.0,HOLTSVILLE,New York
7119,8/8/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025764999999999996,0.036000000000000004,33.0,HOLTSVILLE,New York
7123,8/7/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035176,0.044000000000000004,41.0,HOLTSVILLE,New York
7127,8/6/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029764999999999996,0.049,45.0,HOLTSVILLE,New York
7131,8/5/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041529,0.066,87.0,HOLTSVILLE,New York
7135,8/4/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024471,0.034,31.0,HOLTSVILLE,New York
7139,8/3/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034,0.054000000000000006,50.0,HOLTSVILLE,New York
7143,8/2/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028470999999999996,0.036000000000000004,33.0,HOLTSVILLE,New York
7147,8/1/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.045118,0.054000000000000006,50.0,HOLTSVILLE,New York
7151,7/31/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026175999999999998,0.045,42.0,HOLTSVILLE,New York
7155,7/30/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.044471,0.073,108.0,HOLTSVILLE,New York
7159,7/29/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038706,0.045,42.0,HOLTSVILLE,New York
7163,7/28/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.046353,0.073,108.0,HOLTSVILLE,New York
7167,7/27/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.060940999999999995,0.07400000000000001,112.0,HOLTSVILLE,New York
7171,7/26/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036765,0.057999999999999996,61.0,HOLTSVILLE,New York
7175,7/25/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.044941,0.055999999999999994,54.0,HOLTSVILLE,New York
7179,7/24/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019059,0.032,30.0,HOLTSVILLE,New York
7183,7/23/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037765,0.046,43.0,HOLTSVILLE,New York
7187,7/22/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.043294,0.057999999999999996,61.0,HOLTSVILLE,New York
7191,7/21/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039471,0.054000000000000006,50.0,HOLTSVILLE,New York
7195,7/20/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.051940999999999994,0.08,133.0,HOLTSVILLE,New York
7199,7/19/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.046765,0.057999999999999996,61.0,HOLTSVILLE,New York
7203,7/18/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.048764999999999996,0.061,71.0,HOLTSVILLE,New York
7207,7/17/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023176,0.03,28.0,HOLTSVILLE,New York
7211,7/16/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021824,0.024,22.0,HOLTSVILLE,New York
7215,7/15/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022706,0.034,31.0,HOLTSVILLE,New York
7219,7/14/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.024824000000000002,0.036000000000000004,33.0,HOLTSVILLE,New York
7223,7/13/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.044471,0.065,84.0,HOLTSVILLE,New York
7227,7/12/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040471,0.047,44.0,HOLTSVILLE,New York
7231,7/11/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027706,0.03,28.0,HOLTSVILLE,New York
7235,7/10/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.021,0.027000000000000003,25.0,HOLTSVILLE,New York
7239,7/9/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.016765000000000002,0.024,22.0,HOLTSVILLE,New York
7243,7/8/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020235,0.024,22.0,HOLTSVILLE,New York
7247,7/7/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026529,0.032,30.0,HOLTSVILLE,New York
7251,7/6/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.042294,0.05,46.0,HOLTSVILLE,New York
7255,7/5/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.042412,0.055999999999999994,54.0,HOLTSVILLE,New York
7259,7/4/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031647,0.037000000000000005,34.0,HOLTSVILLE,New York
7263,7/3/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027412,0.038,35.0,HOLTSVILLE,New York
7267,7/2/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.0425,0.06,67.0,HOLTSVILLE,New York
7271,7/1/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038765,0.055,51.0,HOLTSVILLE,New York
7275,6/30/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023765,0.038,35.0,HOLTSVILLE,New York
7279,6/29/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031,0.04,37.0,HOLTSVILLE,New York
7283,6/28/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.0415,0.05,46.0,HOLTSVILLE,New York
7287,6/27/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025647000000000003,0.05,46.0,HOLTSVILLE,New York
7291,6/26/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.048,0.069,97.0,HOLTSVILLE,New York
7295,6/25/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.048176,0.059000000000000004,64.0,HOLTSVILLE,New York
7299,6/24/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039058999999999996,0.054000000000000006,50.0,HOLTSVILLE,New York
7303,6/23/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041647,0.047,44.0,HOLTSVILLE,New York
7307,6/22/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040059,0.052000000000000005,48.0,HOLTSVILLE,New York
7311,6/21/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.025941000000000002,0.034,31.0,HOLTSVILLE,New York
7315,6/20/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028647000000000002,0.045,42.0,HOLTSVILLE,New York
7319,6/19/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027235000000000002,0.033,31.0,HOLTSVILLE,New York
7323,6/18/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.013647,0.015,14.0,HOLTSVILLE,New York
7327,6/17/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019353,0.032,30.0,HOLTSVILLE,New York
7331,6/16/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027412,0.035,32.0,HOLTSVILLE,New York
7335,6/15/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.019941,0.031,29.0,HOLTSVILLE,New York
7339,6/14/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023941,0.031,29.0,HOLTSVILLE,New York
7343,6/13/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029588,0.039,36.0,HOLTSVILLE,New York
7347,6/12/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.049,0.062,74.0,HOLTSVILLE,New York
7351,6/11/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.027563,0.031,29.0,HOLTSVILLE,New York
7355,6/10/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039235,0.045,42.0,HOLTSVILLE,New York
7359,6/9/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.049875,0.059000000000000004,64.0,HOLTSVILLE,New York
7367,6/7/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.023059,0.033,31.0,HOLTSVILLE,New York
7371,6/6/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.045882,0.052000000000000005,48.0,HOLTSVILLE,New York
7375,6/5/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033,0.042,39.0,HOLTSVILLE,New York
7379,6/4/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.05525,0.061,71.0,HOLTSVILLE,New York
7386,6/2/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.039412,0.045,42.0,HOLTSVILLE,New York
7390,6/1/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.029470999999999997,0.040999999999999995,38.0,HOLTSVILLE,New York
7394,5/31/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.03,0.032,30.0,HOLTSVILLE,New York
7398,5/30/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040293999999999996,0.046,43.0,HOLTSVILLE,New York
7402,5/29/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017,0.019,18.0,HOLTSVILLE,New York
7406,5/28/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.016412,0.019,18.0,HOLTSVILLE,New York
7410,5/27/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.020706,0.026000000000000002,24.0,HOLTSVILLE,New York
7414,5/26/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.022882,0.026000000000000002,24.0,HOLTSVILLE,New York
7418,5/25/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.017529,0.025,23.0,HOLTSVILLE,New York
7422,5/24/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031353,0.036000000000000004,33.0,HOLTSVILLE,New York
7426,5/23/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032175999999999996,0.034,31.0,HOLTSVILLE,New York
7430,5/22/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031,0.038,35.0,HOLTSVILLE,New York
7434,5/21/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.028941,0.036000000000000004,33.0,HOLTSVILLE,New York
7438,5/20/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.032059,0.040999999999999995,38.0,HOLTSVILLE,New York
7442,5/19/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035176,0.04,37.0,HOLTSVILLE,New York
7446,5/18/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040529,0.043,40.0,HOLTSVILLE,New York
7450,5/17/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040706,0.045,42.0,HOLTSVILLE,New York
7454,5/16/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041824,0.045,42.0,HOLTSVILLE,New York
7458,5/15/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.044412,0.053,49.0,HOLTSVILLE,New York
7462,5/14/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.045471,0.051,47.0,HOLTSVILLE,New York
7470,5/12/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.042412,0.047,44.0,HOLTSVILLE,New York
7474,5/11/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.033176,0.04,37.0,HOLTSVILLE,New York
7478,5/10/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041882,0.046,43.0,HOLTSVILLE,New York
7482,5/9/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.03,0.032,30.0,HOLTSVILLE,New York
7486,5/8/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035882,0.039,36.0,HOLTSVILLE,New York
7490,5/7/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.044941,0.047,44.0,HOLTSVILLE,New York
7494,5/6/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031,0.039,36.0,HOLTSVILLE,New York
7498,5/5/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034176,0.047,44.0,HOLTSVILLE,New York
7506,5/3/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.044471,0.049,45.0,HOLTSVILLE,New York
7510,5/2/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036059,0.040999999999999995,38.0,HOLTSVILLE,New York
7514,5/1/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.044706,0.055,51.0,HOLTSVILLE,New York
7518,4/30/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.042176,0.05,46.0,HOLTSVILLE,New York
7522,4/29/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041352999999999994,0.044000000000000004,41.0,HOLTSVILLE,New York
7526,4/28/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031058999999999996,0.045,42.0,HOLTSVILLE,New York
7530,4/27/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036412,0.038,35.0,HOLTSVILLE,New York
7534,4/26/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.040706,0.043,40.0,HOLTSVILLE,New York
7538,4/25/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.042647000000000004,0.049,45.0,HOLTSVILLE,New York
7542,4/24/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026059,0.033,31.0,HOLTSVILLE,New York
7546,4/23/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.034059,0.037000000000000005,34.0,HOLTSVILLE,New York
7550,4/22/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037765,0.040999999999999995,38.0,HOLTSVILLE,New York
7554,4/21/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.037176,0.04,37.0,HOLTSVILLE,New York
7558,4/20/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.035882,0.040999999999999995,38.0,HOLTSVILLE,New York
7562,4/19/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.044588,0.05,46.0,HOLTSVILLE,New York
7566,4/18/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031294,0.04,37.0,HOLTSVILLE,New York
7570,4/17/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041352999999999994,0.045,42.0,HOLTSVILLE,New York
7574,4/16/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.036941,0.04,37.0,HOLTSVILLE,New York
7578,4/15/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.041118,0.046,43.0,HOLTSVILLE,New York
7582,4/14/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.042,0.044000000000000004,41.0,HOLTSVILLE,New York
7586,4/13/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.038118,0.045,42.0,HOLTSVILLE,New York
7590,4/12/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.049059,0.051,47.0,HOLTSVILLE,New York
7594,4/11/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.031941000000000004,0.046,43.0,HOLTSVILLE,New York
7598,4/10/2020,103,9,Ozone,8-HR RUN AVG BEGIN HOUR,Ozone 8-hour 2015,Y,0.026692,0.037000000000000005,34.0,HOLTSVILLE,New York
