,date_local,county_code,site_number,parameter,sample_duration,pollutant_standard,validity_indicator,arithmetic_mean,first_max_value,aqi,local_site_name,state
27695,2020-02-01,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,PINNACLE STATE PARK,New York
27699,2020-01-31,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.145833,0.3,0.0,PINNACLE STATE PARK,New York
27703,2020-01-30,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.004545,0.1,0.0,PINNACLE STATE PARK,New York
27707,2020-01-29,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,PINNACLE STATE PARK,New York
27711,2020-01-28,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0041670000000000006,0.1,0.0,PINNACLE STATE PARK,New York
27715,2020-01-27,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,PINNACLE STATE PARK,New York
27719,2020-01-26,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,PINNACLE STATE PARK,New York
27723,2020-01-25,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,PINNACLE STATE PARK,New York
27727,2020-01-24,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.266667,0.8,0.0,PINNACLE STATE PARK,New York
27731,2020-01-23,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.652381,1.4,1.0,PINNACLE STATE PARK,New York
27735,2020-01-22,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.08,0.7,0.0,PINNACLE STATE PARK,New York
27739,2020-01-21,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.125,0.4,0.0,PINNACLE STATE PARK,New York
27743,2020-01-20,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.4,0.0,PINNACLE STATE PARK,New York
27747,2020-01-19,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0041670000000000006,0.1,0.0,PINNACLE STATE PARK,New York
27751,2020-01-18,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.020833,0.1,0.0,PINNACLE STATE PARK,New York
27755,2020-01-17,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.06087000000000001,0.2,0.0,PINNACLE STATE PARK,New York
27757,2020-01-16,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.058333,0.7,0.0,PINNACLE STATE PARK,New York
27759,2020-01-15,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.025,0.2,0.0,PINNACLE STATE PARK,New York
27767,2020-01-14,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.008333,0.1,0.0,PINNACLE STATE PARK,New York
27771,2020-01-13,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.058333,0.2,0.0,PINNACLE STATE PARK,New York
27775,2020-01-12,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,PINNACLE STATE PARK,New York
27779,2020-01-11,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,PINNACLE STATE PARK,New York
27783,2020-01-10,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.2,0.0,PINNACLE STATE PARK,New York
27787,2020-01-09,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.05416699999999999,0.2,0.0,PINNACLE STATE PARK,New York
27791,2020-01-08,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.041667,0.2,0.0,PINNACLE STATE PARK,New York
27795,2020-01-07,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.108333,0.2,0.0,PINNACLE STATE PARK,New York
27799,2020-01-06,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0375,0.2,0.0,PINNACLE STATE PARK,New York
27803,2020-01-05,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,PINNACLE STATE PARK,New York
27807,2020-01-04,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,PINNACLE STATE PARK,New York
27811,2020-01-03,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.158333,0.5,0.0,PINNACLE STATE PARK,New York
27814,2020-01-02,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.44545500000000005,0.8,0.0,PINNACLE STATE PARK,New York
27816,2020-01-01,101,3,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0,0.0,0.0,PINNACLE STATE PARK,New York
27823,2020-12-31,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.305263,0.7,0.0,QUEENS COLLEGE 2,New York
27827,2020-12-30,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.522727,1.3,1.0,QUEENS COLLEGE 2,New York
27831,2020-12-29,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.538095,1.4,1.0,QUEENS COLLEGE 2,New York
27835,2020-12-28,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.616667,1.4,1.0,QUEENS COLLEGE 2,New York
27839,2020-12-27,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.8434780000000001,1.4,1.0,QUEENS COLLEGE 2,New York
27843,2020-12-26,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.554167,0.8,0.0,QUEENS COLLEGE 2,New York
27847,2020-12-25,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.0625,0.4,0.0,QUEENS COLLEGE 2,New York
27851,2020-12-24,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.208333,0.4,0.0,QUEENS COLLEGE 2,New York
27855,2020-12-23,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.465217,1.4,1.0,QUEENS COLLEGE 2,New York
27859,2020-12-22,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.67619,1.4,1.0,QUEENS COLLEGE 2,New York
27863,2020-12-21,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.75,1.4,1.0,QUEENS COLLEGE 2,New York
27867,2020-12-20,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.620833,1.0,1.0,QUEENS COLLEGE 2,New York
27871,2020-12-19,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.857143,1.4,1.0,QUEENS COLLEGE 2,New York
27875,2020-12-18,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.636364,1.4,1.0,QUEENS COLLEGE 2,New York
27879,2020-12-17,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.354167,0.8,0.0,QUEENS COLLEGE 2,New York
27883,2020-12-16,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.25,0.4,0.0,QUEENS COLLEGE 2,New York
27890,2020-12-14,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3,1.2,1.0,QUEENS COLLEGE 2,New York
27894,2020-12-13,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.317391,1.2,1.0,QUEENS COLLEGE 2,New York
27898,2020-12-12,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.341667,0.6,0.0,QUEENS COLLEGE 2,New York
27902,2020-12-11,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.7,1.3,1.0,QUEENS COLLEGE 2,New York
27906,2020-12-10,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.666667,1.3,1.0,QUEENS COLLEGE 2,New York
27919,2020-12-06,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.291304,1.4,1.0,QUEENS COLLEGE 2,New York
27923,2020-12-05,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1875,0.7,0.0,QUEENS COLLEGE 2,New York
27927,2020-12-04,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.513043,1.4,1.0,QUEENS COLLEGE 2,New York
27937,2020-12-02,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.395,1.1,1.0,QUEENS COLLEGE 2,New York
27940,2020-12-01,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.231818,1.1,1.0,QUEENS COLLEGE 2,New York
27945,2020-11-29,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.5875,1.4,1.0,QUEENS COLLEGE 2,New York
27948,2020-11-28,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.25909099999999996,1.3,1.0,QUEENS COLLEGE 2,New York
27952,2020-11-27,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.365217,1.4,1.0,QUEENS COLLEGE 2,New York
27956,2020-11-26,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.17916700000000002,0.4,0.0,QUEENS COLLEGE 2,New York
27960,2020-11-25,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.461905,1.0,1.0,QUEENS COLLEGE 2,New York
27964,2020-11-24,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.410526,1.3,1.0,QUEENS COLLEGE 2,New York
27968,2020-11-23,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.154167,0.4,0.0,QUEENS COLLEGE 2,New York
27972,2020-11-22,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.129167,0.3,0.0,QUEENS COLLEGE 2,New York
27976,2020-11-21,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.6125,1.4,1.0,QUEENS COLLEGE 2,New York
27980,2020-11-20,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.514286,1.3,1.0,QUEENS COLLEGE 2,New York
27984,2020-11-19,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.6,1.2,1.0,QUEENS COLLEGE 2,New York
27991,2020-11-17,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,1.947368,7.7,10.0,QUEENS COLLEGE 2,New York
27995,2020-11-16,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3625,0.9,0.0,QUEENS COLLEGE 2,New York
27999,2020-11-15,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.20416700000000002,0.4,0.0,QUEENS COLLEGE 2,New York
28003,2020-11-14,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2625,0.5,0.0,QUEENS COLLEGE 2,New York
28008,2020-11-12,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.158333,0.6,0.0,QUEENS COLLEGE 2,New York
28010,2020-11-13,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.295833,1.7,1.0,QUEENS COLLEGE 2,New York
28015,2020-11-11,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.10416700000000001,0.3,0.0,QUEENS COLLEGE 2,New York
28019,2020-11-10,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.52381,2.5,3.0,QUEENS COLLEGE 2,New York
28023,2020-11-09,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,1.133333,5.0,7.0,QUEENS COLLEGE 2,New York
28027,2020-11-08,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,1.1,2.0,3.0,QUEENS COLLEGE 2,New York
28031,2020-11-07,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.9625,1.3,1.0,QUEENS COLLEGE 2,New York
28035,2020-11-06,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.6625,2.3,3.0,QUEENS COLLEGE 2,New York
28042,2020-11-04,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,1.1125,6.3,9.0,QUEENS COLLEGE 2,New York
28046,2020-11-03,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.895833,2.9,3.0,QUEENS COLLEGE 2,New York
28050,2020-11-02,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.479167,1.6,1.0,QUEENS COLLEGE 2,New York
28054,2020-11-01,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.120833,0.2,0.0,QUEENS COLLEGE 2,New York
28058,2020-10-31,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.385,0.9,0.0,QUEENS COLLEGE 2,New York
28062,2020-10-30,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.158333,0.5,0.0,QUEENS COLLEGE 2,New York
28066,2020-10-29,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.06666699999999999,0.2,0.0,QUEENS COLLEGE 2,New York
28070,2020-10-28,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.463636,1.1,1.0,QUEENS COLLEGE 2,New York
28074,2020-10-27,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.163636,0.5,0.0,QUEENS COLLEGE 2,New York
28078,2020-10-26,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.25416700000000003,1.0,1.0,QUEENS COLLEGE 2,New York
28082,2020-10-25,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.075,0.2,0.0,QUEENS COLLEGE 2,New York
28086,2020-10-24,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.05,0.1,0.0,QUEENS COLLEGE 2,New York
28090,2020-10-23,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.041667,0.2,0.0,QUEENS COLLEGE 2,New York
28094,2020-10-22,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.116667,0.3,0.0,QUEENS COLLEGE 2,New York
28098,2020-10-21,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.058333,0.4,0.0,QUEENS COLLEGE 2,New York
28102,2020-10-20,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.085714,0.3,0.0,QUEENS COLLEGE 2,New York
28106,2020-10-19,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.23333299999999998,0.8,0.0,QUEENS COLLEGE 2,New York
28110,2020-10-18,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.31666700000000003,0.8,0.0,QUEENS COLLEGE 2,New York
28114,2020-10-17,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.326087,1.2,1.0,QUEENS COLLEGE 2,New York
28117,2020-10-16,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.11739100000000001,1.1,1.0,QUEENS COLLEGE 2,New York
28119,2020-10-15,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.240909,0.8,0.0,QUEENS COLLEGE 2,New York
28126,2020-10-14,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.434783,0.7,0.0,QUEENS COLLEGE 2,New York
28130,2020-10-13,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1625,1.4,1.0,QUEENS COLLEGE 2,New York
28134,2020-10-12,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.008333,0.2,0.0,QUEENS COLLEGE 2,New York
28138,2020-10-11,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1625,0.8,0.0,QUEENS COLLEGE 2,New York
28142,2020-10-10,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.216667,0.3,0.0,QUEENS COLLEGE 2,New York
28146,2020-10-09,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.47618999999999995,1.3,1.0,QUEENS COLLEGE 2,New York
28150,2020-10-08,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.10416700000000001,0.2,0.0,QUEENS COLLEGE 2,New York
28154,2020-10-07,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.333333,1.3,1.0,QUEENS COLLEGE 2,New York
28158,2020-10-06,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.25909099999999996,1.3,1.0,QUEENS COLLEGE 2,New York
28162,2020-10-05,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.145833,0.3,0.0,QUEENS COLLEGE 2,New York
28171,2020-10-04,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.229167,1.4,1.0,QUEENS COLLEGE 2,New York
28173,2020-10-03,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1875,0.3,0.0,QUEENS COLLEGE 2,New York
28175,2020-10-02,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.166667,0.3,0.0,QUEENS COLLEGE 2,New York
28184,2020-09-29,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.095,0.2,0.0,QUEENS COLLEGE 2,New York
28188,2020-09-28,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.059091,0.1,0.0,QUEENS COLLEGE 2,New York
28192,2020-09-27,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.229167,2.5,3.0,QUEENS COLLEGE 2,New York
28196,2020-09-26,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.158333,1.1,1.0,QUEENS COLLEGE 2,New York
28200,2020-09-25,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.429167,0.7,0.0,QUEENS COLLEGE 2,New York
28204,2020-09-24,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.45,0.8,0.0,QUEENS COLLEGE 2,New York
28208,2020-09-23,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.45,0.8,0.0,QUEENS COLLEGE 2,New York
28212,2020-09-22,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.320833,0.7,0.0,QUEENS COLLEGE 2,New York
28216,2020-09-21,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.383333,1.8,1.0,QUEENS COLLEGE 2,New York
28220,2020-09-20,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.229167,0.8,0.0,QUEENS COLLEGE 2,New York
28224,2020-09-19,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.183333,0.2,0.0,QUEENS COLLEGE 2,New York
28228,2020-09-18,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.129167,0.2,0.0,QUEENS COLLEGE 2,New York
28232,2020-09-17,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.29,0.6,0.0,QUEENS COLLEGE 2,New York
28236,2020-09-16,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.20416700000000002,0.6,0.0,QUEENS COLLEGE 2,New York
28240,2020-09-15,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.19583299999999998,0.4,0.0,QUEENS COLLEGE 2,New York
28244,2020-09-14,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.225,0.8,0.0,QUEENS COLLEGE 2,New York
28248,2020-09-13,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.6,2.1,3.0,QUEENS COLLEGE 2,New York
28252,2020-09-12,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.470833,2.2,3.0,QUEENS COLLEGE 2,New York
28256,2020-09-11,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.091667,0.1,0.0,QUEENS COLLEGE 2,New York
28260,2020-09-10,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.338095,1.5,1.0,QUEENS COLLEGE 2,New York
28264,2020-09-09,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.408333,4.1,6.0,QUEENS COLLEGE 2,New York
28268,2020-09-08,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2125,0.4,0.0,QUEENS COLLEGE 2,New York
28272,2020-09-07,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.216667,0.4,0.0,QUEENS COLLEGE 2,New York
28279,2020-09-06,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.416667,0.8,0.0,QUEENS COLLEGE 2,New York
28282,2020-09-05,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2,0.3,0.0,QUEENS COLLEGE 2,New York
28285,2020-09-04,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.304167,1.0,1.0,QUEENS COLLEGE 2,New York
28288,2020-09-03,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2375,0.7,0.0,QUEENS COLLEGE 2,New York
28292,2020-09-02,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.13181800000000002,0.3,0.0,QUEENS COLLEGE 2,New York
28296,2020-09-01,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.1,0.1,0.0,QUEENS COLLEGE 2,New York
28300,2020-08-31,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.15,0.4,0.0,QUEENS COLLEGE 2,New York
28304,2020-08-30,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.108333,0.2,0.0,QUEENS COLLEGE 2,New York
28308,2020-08-29,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.145833,0.4,0.0,QUEENS COLLEGE 2,New York
28312,2020-08-28,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.208333,0.6,0.0,QUEENS COLLEGE 2,New York
28316,2020-08-27,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.266667,0.6,0.0,QUEENS COLLEGE 2,New York
28320,2020-08-26,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.13333299999999998,0.2,0.0,QUEENS COLLEGE 2,New York
28324,2020-08-25,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.309091,0.9,0.0,QUEENS COLLEGE 2,New York
28328,2020-08-24,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.325,0.7,0.0,QUEENS COLLEGE 2,New York
28332,2020-08-23,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.23333299999999998,0.3,0.0,QUEENS COLLEGE 2,New York
28336,2020-08-22,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2875,0.5,0.0,QUEENS COLLEGE 2,New York
28340,2020-08-21,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.295833,0.6,0.0,QUEENS COLLEGE 2,New York
28344,2020-08-20,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.208696,0.4,0.0,QUEENS COLLEGE 2,New York
28348,2020-08-19,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.228571,0.6,0.0,QUEENS COLLEGE 2,New York
28352,2020-08-18,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.225,0.5,0.0,QUEENS COLLEGE 2,New York
28356,2020-08-17,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.183333,0.4,0.0,QUEENS COLLEGE 2,New York
28360,2020-08-16,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.05416699999999999,0.1,0.0,QUEENS COLLEGE 2,New York
28364,2020-08-15,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.14166700000000002,0.2,0.0,QUEENS COLLEGE 2,New York
28368,2020-08-14,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.17083299999999998,0.3,0.0,QUEENS COLLEGE 2,New York
28372,2020-08-13,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.190476,0.6,0.0,QUEENS COLLEGE 2,New York
28379,2020-08-11,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.225,0.5,0.0,QUEENS COLLEGE 2,New York
28383,2020-08-10,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.383333,0.7,0.0,QUEENS COLLEGE 2,New York
28387,2020-08-09,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2625,0.5,0.0,QUEENS COLLEGE 2,New York
28388,2020-08-08,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.2125,0.5,0.0,QUEENS COLLEGE 2,New York
28390,2020-08-07,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.20416700000000002,0.4,0.0,QUEENS COLLEGE 2,New York
28399,2020-08-06,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.37083299999999997,0.7,0.0,QUEENS COLLEGE 2,New York
28403,2020-08-05,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.225,0.4,0.0,QUEENS COLLEGE 2,New York
28407,2020-08-04,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.118182,0.3,0.0,QUEENS COLLEGE 2,New York
28411,2020-08-03,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.31666700000000003,0.7,0.0,QUEENS COLLEGE 2,New York
28415,2020-08-02,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.191667,0.3,0.0,QUEENS COLLEGE 2,New York
28419,2020-08-01,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.220833,0.5,0.0,QUEENS COLLEGE 2,New York
28423,2020-07-31,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.11363599999999999,0.3,0.0,QUEENS COLLEGE 2,New York
28427,2020-07-30,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.533333,1.1,1.0,QUEENS COLLEGE 2,New York
28431,2020-07-29,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.320833,0.7,0.0,QUEENS COLLEGE 2,New York
28438,2020-07-28,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.5125,2.0,3.0,QUEENS COLLEGE 2,New York
28441,2020-07-27,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.43809499999999996,0.8,0.0,QUEENS COLLEGE 2,New York
28444,2020-07-26,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.3125,0.5,0.0,QUEENS COLLEGE 2,New York
28447,2020-07-25,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.225,0.7,0.0,QUEENS COLLEGE 2,New York
28451,2020-07-24,81,124,Sulfur dioxide,1 HOUR,SO2 1-hour 2010,Y,0.245833,0.6,0.0,QUEENS COLLEGE 2,New York
