,date_local,county_code,site_number,parameter,sample_duration,pollutant_standard,validity_indicator,arithmetic_mean,first_max_value,aqi,local_site_name,state
2740,6/3/2020,81,125,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.416667,23.7,22,Queens College Near Road,New York
2742,6/2/2020,81,125,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.575,34.5,32,Queens College Near Road,New York
2744,6/1/2020,81,125,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.516667000000002,27.9,25,Queens College Near Road,New York
2746,12/31/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.541667,30.0,28,PFIZER LAB SITE,New York
2748,12/30/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,18.754167000000002,37.7,35,PFIZER LAB SITE,New York
2750,12/29/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.986364,13.2,12,PFIZER LAB SITE,New York
2752,12/28/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,29.370833,42.8,40,PFIZER LAB SITE,New York
2754,12/27/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,17.891667,37.3,35,PFIZER LAB SITE,New York
2757,12/25/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.691667,9.8,8,PFIZER LAB SITE,New York
2759,12/26/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.5375,12.5,11,PFIZER LAB SITE,New York
2760,12/24/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.15,38.6,36,PFIZER LAB SITE,New York
2762,12/23/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,21.520833,33.4,31,PFIZER LAB SITE,New York
2764,12/22/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.395238,29.5,27,PFIZER LAB SITE,New York
2766,12/21/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,30.245833,36.5,34,PFIZER LAB SITE,New York
2768,12/20/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,34.120833000000005,39.9,37,PFIZER LAB SITE,New York
2770,12/19/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,24.6375,42.3,40,PFIZER LAB SITE,New York
2772,12/18/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.3875,26.3,25,PFIZER LAB SITE,New York
2774,12/17/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.933333,16.5,15,PFIZER LAB SITE,New York
2776,12/16/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.5625,17.3,16,PFIZER LAB SITE,New York
2778,12/15/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.666667,17.3,16,PFIZER LAB SITE,New York
2780,12/14/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.1625,21.4,20,PFIZER LAB SITE,New York
2782,12/13/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,15.825,30.1,28,PFIZER LAB SITE,New York
2784,12/12/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,29.095833000000002,39.5,37,PFIZER LAB SITE,New York
2786,12/11/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,32.729167,46.4,43,PFIZER LAB SITE,New York
2788,12/10/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,17.2125,33.6,31,PFIZER LAB SITE,New York
2790,12/9/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,21.091667,33.0,31,PFIZER LAB SITE,New York
2792,12/8/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.347619,14.3,13,PFIZER LAB SITE,New York
2794,12/7/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.704167000000002,27.4,25,PFIZER LAB SITE,New York
2796,12/6/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.425,10.8,9,PFIZER LAB SITE,New York
2798,12/5/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.625,30.9,28,PFIZER LAB SITE,New York
2799,12/4/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,27.458333000000003,32.4,30,PFIZER LAB SITE,New York
2801,12/3/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,23.295833,34.6,32,PFIZER LAB SITE,New York
2804,12/2/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.158332999999999,20.8,19,PFIZER LAB SITE,New York
2806,12/1/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.533332999999999,26.5,25,PFIZER LAB SITE,New York
2808,11/30/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.825,37.5,35,PFIZER LAB SITE,New York
2810,11/29/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,22.391667,38.3,36,PFIZER LAB SITE,New York
2812,11/28/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.3875,24.0,23,PFIZER LAB SITE,New York
2814,11/27/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.866667000000001,29.5,27,PFIZER LAB SITE,New York
2816,11/26/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.533333,34.9,32,PFIZER LAB SITE,New York
2818,11/25/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,22.9625,40.3,38,PFIZER LAB SITE,New York
2820,11/24/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,14.34,29.1,27,PFIZER LAB SITE,New York
2822,11/23/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.7375,24.2,23,PFIZER LAB SITE,New York
2824,11/22/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.575,9.4,8,PFIZER LAB SITE,New York
2826,11/21/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.8125,32.2,30,PFIZER LAB SITE,New York
2828,11/20/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,26.375,45.2,42,PFIZER LAB SITE,New York
2830,11/19/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,19.883333,29.7,27,PFIZER LAB SITE,New York
2832,11/18/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.008333,10.8,9,PFIZER LAB SITE,New York
2834,11/17/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,14.704761999999999,30.7,28,PFIZER LAB SITE,New York
2836,11/16/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.404167,32.1,30,PFIZER LAB SITE,New York
2838,11/15/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.958333,29.0,27,PFIZER LAB SITE,New York
2840,11/14/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.575,26.4,25,PFIZER LAB SITE,New York
2842,11/13/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.604167000000002,23.8,22,PFIZER LAB SITE,New York
2844,11/12/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.445833,23.7,22,PFIZER LAB SITE,New York
2846,11/11/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,21.683332999999998,30.5,28,PFIZER LAB SITE,New York
2848,11/10/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,26.468182000000002,39.6,37,PFIZER LAB SITE,New York
2850,11/9/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,39.345833,52.0,49,PFIZER LAB SITE,New York
2852,11/8/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,29.6125,59.7,56,PFIZER LAB SITE,New York
2854,11/7/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,26.2,39.4,37,PFIZER LAB SITE,New York
2856,11/6/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,32.4,46.6,43,PFIZER LAB SITE,New York
2858,11/5/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,24.825,42.5,40,PFIZER LAB SITE,New York
2860,11/4/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,21.333333,29.9,27,PFIZER LAB SITE,New York
2862,11/3/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.004762,22.3,21,PFIZER LAB SITE,New York
2864,11/2/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.85,15.2,14,PFIZER LAB SITE,New York
2866,11/1/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.9375,16.3,15,PFIZER LAB SITE,New York
2868,10/31/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.775,20.2,19,PFIZER LAB SITE,New York
2870,10/30/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.716667,15.4,14,PFIZER LAB SITE,New York
2872,10/29/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.983333,18.1,17,PFIZER LAB SITE,New York
2874,10/28/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.341667,21.0,20,PFIZER LAB SITE,New York
2876,10/27/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.655555999999999,22.4,21,PFIZER LAB SITE,New York
2879,10/25/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.9875,12.0,11,PFIZER LAB SITE,New York
2881,10/26/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.383333,23.6,22,PFIZER LAB SITE,New York
2882,10/24/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.1875,14.7,13,PFIZER LAB SITE,New York
2884,10/23/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.979167,25.0,24,PFIZER LAB SITE,New York
2886,10/22/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,21.825,36.8,34,PFIZER LAB SITE,New York
2888,10/21/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.091667,24.9,23,PFIZER LAB SITE,New York
2890,10/20/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,21.728571,33.9,31,PFIZER LAB SITE,New York
2892,10/19/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,14.516667000000002,25.1,24,PFIZER LAB SITE,New York
2894,10/18/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.295832999999998,25.3,24,PFIZER LAB SITE,New York
2896,10/17/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.445833,34.2,32,PFIZER LAB SITE,New York
2898,10/16/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.4375,17.2,16,PFIZER LAB SITE,New York
2900,10/15/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,18.554167,40.0,38,PFIZER LAB SITE,New York
2902,10/14/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,19.238095,37.6,35,PFIZER LAB SITE,New York
2904,10/13/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.883333,9.8,8,PFIZER LAB SITE,New York
2906,10/12/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.4,8.3,8,PFIZER LAB SITE,New York
2908,10/11/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.904167,9.5,8,PFIZER LAB SITE,New York
2910,10/10/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.354167,18.1,17,PFIZER LAB SITE,New York
2912,10/9/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,14.620833,22.8,21,PFIZER LAB SITE,New York
2914,10/8/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.554167,13.3,12,PFIZER LAB SITE,New York
2916,10/7/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.533333,24.6,23,PFIZER LAB SITE,New York
2918,10/6/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,17.070833,35.0,33,PFIZER LAB SITE,New York
2920,10/5/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.052381,23.6,22,PFIZER LAB SITE,New York
2922,10/4/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.316667,17.3,16,PFIZER LAB SITE,New York
2924,10/3/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.495833,18.1,17,PFIZER LAB SITE,New York
2927,10/1/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.908333,19.5,18,PFIZER LAB SITE,New York
2929,10/2/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.791667,21.0,20,PFIZER LAB SITE,New York
2930,9/30/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.15,13.6,12,PFIZER LAB SITE,New York
2932,9/29/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.766667,16.3,15,PFIZER LAB SITE,New York
2934,9/28/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.666667,17.3,16,PFIZER LAB SITE,New York
2936,9/27/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.4375,8.4,8,PFIZER LAB SITE,New York
2938,9/26/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.4875,26.9,25,PFIZER LAB SITE,New York
2940,9/25/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,26.820833,46.0,43,PFIZER LAB SITE,New York
2942,9/24/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,25.908333,46.8,43,PFIZER LAB SITE,New York
2944,9/23/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.333333,30.7,28,PFIZER LAB SITE,New York
2946,9/22/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.331579,14.1,13,PFIZER LAB SITE,New York
2948,9/21/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.604167,21.6,20,PFIZER LAB SITE,New York
2950,9/20/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.8333330000000005,14.4,13,PFIZER LAB SITE,New York
2952,9/19/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.675,11.4,10,PFIZER LAB SITE,New York
2954,9/18/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.904167,8.1,8,PFIZER LAB SITE,New York
2956,9/17/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,18.054167,27.5,25,PFIZER LAB SITE,New York
2959,9/15/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.975,18.5,17,PFIZER LAB SITE,New York
2961,9/16/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,16.35,31.1,29,PFIZER LAB SITE,New York
2962,9/14/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.4583330000000005,14.3,13,PFIZER LAB SITE,New York
2964,9/13/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.008333,11.9,10,PFIZER LAB SITE,New York
2966,9/12/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.391667,8.7,8,PFIZER LAB SITE,New York
2968,9/11/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.7291669999999995,20.3,19,PFIZER LAB SITE,New York
2970,9/10/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.945833,22.4,21,PFIZER LAB SITE,New York
2972,9/9/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.96,20.0,19,PFIZER LAB SITE,New York
2974,9/8/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.033333,17.8,16,PFIZER LAB SITE,New York
2976,9/7/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.225,18.2,17,PFIZER LAB SITE,New York
2978,9/6/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.1625,14.5,13,PFIZER LAB SITE,New York
2980,9/5/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.670833,14.9,13,PFIZER LAB SITE,New York
2982,9/4/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.945833,19.4,18,PFIZER LAB SITE,New York
2984,9/3/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.266667,22.1,21,PFIZER LAB SITE,New York
2986,9/2/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.2875,22.3,21,PFIZER LAB SITE,New York
2988,9/1/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.609524,18.0,17,PFIZER LAB SITE,New York
2990,8/31/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.7125,13.1,12,PFIZER LAB SITE,New York
2992,8/30/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.425,12.5,11,PFIZER LAB SITE,New York
2994,8/29/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.625,18.6,17,PFIZER LAB SITE,New York
2996,8/28/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.004167,26.9,25,PFIZER LAB SITE,New York
2998,8/27/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.304167,26.6,25,PFIZER LAB SITE,New York
3000,8/26/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.195833,11.2,10,PFIZER LAB SITE,New York
3002,8/25/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.378947,16.8,15,PFIZER LAB SITE,New York
3004,8/24/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.975,21.4,20,PFIZER LAB SITE,New York
3006,8/23/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.408333,20.1,19,PFIZER LAB SITE,New York
3008,8/22/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.3625,14.8,13,PFIZER LAB SITE,New York
3010,8/21/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.325,20.9,19,PFIZER LAB SITE,New York
3012,8/20/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.366667,23.9,22,PFIZER LAB SITE,New York
3013,8/19/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,13.354167000000002,25.1,24,PFIZER LAB SITE,New York
3015,8/18/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.926316,32.9,30,PFIZER LAB SITE,New York
3018,8/17/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.0375,33.6,31,PFIZER LAB SITE,New York
3020,8/16/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.166667,4.9,4,PFIZER LAB SITE,New York
3022,8/15/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.4791669999999995,10.9,9,PFIZER LAB SITE,New York
3024,8/14/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.120833,12.8,11,PFIZER LAB SITE,New York
3026,8/13/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.2125,33.0,31,PFIZER LAB SITE,New York
3028,8/12/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,17.945833,45.3,42,PFIZER LAB SITE,New York
3030,8/11/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.245,24.6,23,PFIZER LAB SITE,New York
3032,8/10/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.904167,27.7,25,PFIZER LAB SITE,New York
3034,8/9/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.375,21.7,20,PFIZER LAB SITE,New York
3037,8/7/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.9,27.2,25,PFIZER LAB SITE,New York
3039,8/8/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.270833,14.1,13,PFIZER LAB SITE,New York
3040,8/6/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,14.541667000000002,28.4,26,PFIZER LAB SITE,New York
3042,8/5/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.3375,19.5,18,PFIZER LAB SITE,New York
3044,8/4/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.978947,17.6,16,PFIZER LAB SITE,New York
3046,8/3/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.2916669999999995,12.4,11,PFIZER LAB SITE,New York
3048,8/2/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.7625,12.5,11,PFIZER LAB SITE,New York
3050,8/1/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,10.520833,42.1,40,PFIZER LAB SITE,New York
3052,7/31/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.933333,33.4,31,PFIZER LAB SITE,New York
3054,7/30/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.691667,27.2,25,PFIZER LAB SITE,New York
3056,7/29/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.8125,21.5,20,PFIZER LAB SITE,New York
3058,7/28/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.7210529999999995,14.5,13,PFIZER LAB SITE,New York
3060,7/27/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.7875,17.3,16,PFIZER LAB SITE,New York
3062,7/26/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.2375,13.8,12,PFIZER LAB SITE,New York
3064,7/25/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.379167,19.0,18,PFIZER LAB SITE,New York
3066,7/24/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.841667,23.5,22,PFIZER LAB SITE,New York
3068,7/23/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,12.683333,21.4,20,PFIZER LAB SITE,New York
3070,7/22/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.5375,21.3,20,PFIZER LAB SITE,New York
3072,7/21/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.547368,11.8,10,PFIZER LAB SITE,New York
3074,7/20/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.804167,14.2,13,PFIZER LAB SITE,New York
3076,7/19/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.070833,17.6,16,PFIZER LAB SITE,New York
3078,7/18/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.258333,24.6,23,PFIZER LAB SITE,New York
3080,7/17/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.979167,16.2,15,PFIZER LAB SITE,New York
3082,7/16/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,3.3125,4.9,4,PFIZER LAB SITE,New York
3084,7/15/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.379167,8.9,8,PFIZER LAB SITE,New York
3085,7/14/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.621053,8.6,8,PFIZER LAB SITE,New York
3087,7/13/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.9,12.4,11,PFIZER LAB SITE,New York
3090,7/12/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.783333,10.5,9,PFIZER LAB SITE,New York
3092,7/11/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,8.320833,20.5,19,PFIZER LAB SITE,New York
3094,7/10/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.366667,7.3,7,PFIZER LAB SITE,New York
3096,7/9/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.483333,23.3,22,PFIZER LAB SITE,New York
3099,7/7/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,5.031579,8.0,8,PFIZER LAB SITE,New York
3101,7/8/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,11.204167,20.1,19,PFIZER LAB SITE,New York
3102,7/6/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,14.1875,40.4,38,PFIZER LAB SITE,New York
3104,7/5/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.4625,38.9,36,PFIZER LAB SITE,New York
3106,7/4/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,4.45,10.6,9,PFIZER LAB SITE,New York
3108,7/3/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,6.408333,12.4,11,PFIZER LAB SITE,New York
3111,7/1/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,9.9875,18.5,17,PFIZER LAB SITE,New York
3113,7/2/2020,5,133,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,Y,7.266667,14.4,13,PFIZER LAB SITE,New York
